sinifId,sinifIsmi,dersId,dersNo,dersKodu,dersIsmi,uniteId,uniteNo,uniteIsmi,kazanimId,kazanimNo,kazanimKod,kazanimIsmi,kitapId,kitapIsmi,sayfaNo,interaktifKitapLink,pdfIndirmeLink,zipIndirmeLink,kitapThumbnailLink
7,10. Sınıf,41,9,ING,İngilizce,189,2,Plans,4645,8,Students,Students will be able to write an opinion paragraph about their plans.,5664,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5664&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5664/plans.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,189,2,Plans,4645,8,Students,Students will be able to write an opinion paragraph about their plans.,5899,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5899&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5899/plans.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,189,2,Plans,5055,9,E10.2.R1.,E10.2.R1. Students will able to identify specific information about people's future plans and arrangements in a text.,5664,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5664&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5664/plans.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,189,2,Plans,5055,9,E10.2.R1.,E10.2.R1. Students will able to identify specific information about people's future plans and arrangements in a text.,5899,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5899&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5899/plans.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,3040,1,.,.- Describing past activities and events,5665,İngilizce,34,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=34,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,3040,1,.,.- Describing past activities and events,5900,WORKBOOK 10,34,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=34,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,3041,2,.,.- Talking about sequential actions,5665,İngilizce,37,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=37,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,3041,2,.,.- Talking about sequential actions,5900,WORKBOOK 10,37,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=37,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,3042,3,.,.- Describing characters and settings in an event in the past,5665,İngilizce,38,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=38,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,3042,3,.,.- Describing characters and settings in an event in the past,5900,WORKBOOK 10,38,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=38,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4646,4,Students,Students will be able to put the events in the correct order by listening to a story.,5665,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4646,4,Students,Students will be able to put the events in the correct order by listening to a story.,5900,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4647,5,Students,Students will be able to practice uttering '–ed' sounds in V2.,5665,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4647,5,Students,Students will be able to practice uttering '–ed' sounds in V2.,5900,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4648,6,Students,Students will be able to act out a story as a legendary figure.,5665,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4648,6,Students,Students will be able to act out a story as a legendary figure.,5900,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4649,7,E10.3.S2.,E10.3.S2. Students will be able to retell a story by describing characters and places.,5665,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4649,7,E10.3.S2.,E10.3.S2. Students will be able to retell a story by describing characters and places.,5900,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4650,8,Students,Students will be able to talk about a historical legendary figure in Turkish history.,5665,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4650,8,Students,Students will be able to talk about a historical legendary figure in Turkish history.,5900,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4651,9,E10.3.R1.,E10.3.R1. Students will be able to scan a short story to fill in the timelines with events and dates.,5665,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4651,9,E10.3.R1.,E10.3.R1. Students will be able to scan a short story to fill in the timelines with events and dates.,5900,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4652,10,Students,Students will be able to answer the questions about past events given in a reading text.,5665,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4652,10,Students,Students will be able to answer the questions about past events given in a reading text.,5900,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4653,11,E10.3.W1.,E10.3.W1. Students will be able to write the end of a given unfinished story.,5665,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,4653,11,E10.3.W1.,E10.3.W1. Students will be able to write the end of a given unfinished story.,5900,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,5065,12,E10.3.R2.,E10.3.R2. Students will be able to answer the questions about past events given in a reading text.,5665,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,5065,12,E10.3.R2.,E10.3.R2. Students will be able to answer the questions about past events given in a reading text.,5900,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,5066,13,Students,Students will be able to retell a story by describing characters and places.,5665,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5665&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5665/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,190,3,Legendary Figure,5066,13,Students,Students will be able to retell a story by describing characters and places.,5900,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5900&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5900/legendary-figure.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,3043,1,.,.- Describing habits and routines in the past,5667,İngilizce,46,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5667&sayfa=46,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5667/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,3043,1,.,.- Describing habits and routines in the past,5901,WORKBOOK 10,46,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5901&sayfa=46,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5901/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,3044,2,.,.- Making oral presentations on a specific topic,5667,İngilizce,50,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5667&sayfa=50,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5667/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,3044,2,.,.- Making oral presentations on a specific topic,5901,WORKBOOK 10,50,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5901&sayfa=50,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5901/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4654,3,Students,Students will be able to locate specific information about traditions in charts by watching short documentaries.,5667,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5667&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5667/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4654,3,Students,Students will be able to locate specific information about traditions in charts by watching short documentaries.,5901,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5901&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5901/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4655,4,Students,Students will be able to practice /t/ and /Ø/ sounds. Eg. three /θriː/ tree /tri:/,5667,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5667&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5667/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4655,4,Students,Students will be able to practice /t/ and /Ø/ sounds. Eg. three /θriː/ tree /tri:/,5901,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5901&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5901/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4656,5,Students,Students will be able to deliver a short speech using visuals on traditions.,5667,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5667&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5667/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4656,5,Students,Students will be able to deliver a short speech using visuals on traditions.,5901,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5901&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5901/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4657,6,Students,Students will be able to talk about several things they used to do when they were children.,5667,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5667&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5667/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4657,6,Students,Students will be able to talk about several things they used to do when they were children.,5901,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5901&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5901/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4658,7,E10.4.R1.,"E10.4.R1. Students will be able to answer the questions about short texts on social, educational, and technological lives of people in the past around the world.",5667,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5667&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5667/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4658,7,E10.4.R1.,"E10.4.R1. Students will be able to answer the questions about short texts on social, educational, and technological lives of people in the past around the world.",5901,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5901&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5901/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4659,8,Students,Students will be able to identify the differences between the lifestyles and customs of people in the past and the ones in the 21st century in a written text.,5667,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5667&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5667/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4659,8,Students,Students will be able to identify the differences between the lifestyles and customs of people in the past and the ones in the 21st century in a written text.,5901,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5901&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5901/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4660,9,E10.4.W1.Students,E10.4.W1.Students will be able to write a short paragraph of comparing traditions around the world.,5667,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5667&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5667/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4660,9,E10.4.W1.Students,E10.4.W1.Students will be able to write a short paragraph of comparing traditions around the world.,5901,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5901&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5901/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4661,10,E10.4.W2.,E10.4.W2. Students will be able to write the things they used to do when they were children.,5667,İngilizce,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5667&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5667/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,191,4,Traditions,4661,10,E10.4.W2.,E10.4.W2. Students will be able to write the things they used to do when they were children.,5901,WORKBOOK 10,0,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5901&sayfa=0,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5901/traditions.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,192,5,Travel,3045,1,.,.- Talking about past and present events/experiences,5668,İngilizce,60,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5668&sayfa=60,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5668/travel.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
7,10. Sınıf,41,9,ING,İngilizce,192,5,Travel,3045,1,.,.- Talking about past and present events/experiences,5902,WORKBOOK 10,60,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5902&sayfa=60,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/ou5uccsh2wd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5902/travel.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/uuxkxvzuclp.png
7,10. Sınıf,41,9,ING,İngilizce,192,5,Travel,3046,2,.,.- Booking,5668,İngilizce,58,https://ogmmateryal.eba.gov.tr/panel/panel/EKitapUniteOnizle.aspx?Id=5668&sayfa=58,https://ogmmateryal.eba.gov.tr/panel/upload/pdf/nolgb3gljj0.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etki/5668/travel.zip,https://ogmmateryal.eba.gov.tr/panel/upload/kapak/231arfeio02.png
