sinifId,sinifIsmi,dersId,dersNo,dersKodu,dersIsmi,interaktifKitapLink,pdfIndirmeLink,zipIndirmeLink,kitapThumbnailLink
8,11. Sınıf,18,4,FBIY,Fen Lisesi Biyoloji,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,22,5,FFIZ,Fen Lisesi Fizik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,26,6,FKIM,Fen Lisesi Kimya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,30,7,FMAT,Fen Lisesi Matematik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,34,8,FIZ,Fizik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/fizik/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/11/fizik.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/fizik/fizik.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/fizik/files/thumb/1.jpg
8,11. Sınıf,34,8,FIZ,Fizik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,173,27,GSN,Görsel Sanatlar,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,42,9,ING,İngilizce,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/ingilizce/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/11/ingilizce.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/ingilizce/ingilizce.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/ingilizce/files/thumb/1.jpg
8,11. Sınıf,42,9,ING,İngilizce,,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/ingilizce/11.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/ingilizce/11.jpg
8,11. Sınıf,42,9,ING,İngilizce,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,127,16,BING,İngilizce (Beceri Temelli),https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,46,10,KIM,Kimya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/kimya/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/11/kimya.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/kimya/kimya.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/kimya/files/thumb/1.jpg
8,11. Sınıf,46,10,KIM,Kimya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,50,11,MAT,Matematik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/matematik/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/11/matematik.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/matematik/matematik.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/matematik/files/thumb/1.jpg
8,11. Sınıf,50,11,MAT,Matematik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,52,12,MATT,Matematik Temel Düzey,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,177,28,MZK,Müzik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,57,13,TAR,Tarih,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/tarih/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/11/tarih.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/tarih/tarih.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/tarih/files/thumb/1.jpg
8,11. Sınıf,57,13,TAR,Tarih,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
8,11. Sınıf,60,14,TDE,Türk Dili ve Edebiyatı,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/turkdiliveedebiyati/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/11/tde.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/turkdiliveedebiyati/turkdiliveedebiyati.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/11/turkdiliveedebiyati/files/thumb/2.jpg
8,11. Sınıf,60,14,TDE,Türk Dili ve Edebiyatı,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
9,12. Sınıf,8,1,BIY,Biyoloji,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/12/biyoloji/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/12/biyoloji.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/12/biyoloji/biyoloji.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/12/biyoloji/files/thumb/1.jpg
9,12. Sınıf,8,1,BIY,Biyoloji,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
9,12. Sınıf,12,2,COG,Coğrafya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/12/cografya/index.html,http://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/pdf/12/cografya.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/12/cografya/cografya.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/12/cografya/files/thumb/1.jpg
9,12. Sınıf,12,2,COG,Coğrafya,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
9,12. Sınıf,101,14,DIKAB,Din Kültürü ve Ahlâk Bilgisi,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
9,12. Sınıf,19,3,FBIY,Fen Lisesi Biyoloji,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
9,12. Sınıf,23,4,FFIZ,Fen Lisesi Fizik,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/index.html,,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/kilavuz.zip,https://ogmmateryal.eba.gov.tr/panel/upload/etkilesimli/kitap/beceri_temelli/kilavuz/files/thumb/1.jpg
