sinifId,sinifIsmi,dersId,dersNo,dersKodu,dersIsmi,uniteId,uniteNo,uniteIsmi,kazanimId,kazanimNo,kazanimKod,kazanimIsmi,pdfId,pdfBaslik,pdfLink
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,818,1,10.1.1.1.,"10.1.1.1.- Elektrik akımı, direnç ve potansiyel farkı kavramlarını açıklar.",gxi5mlgticg.pdf,AMPULDE NEDEN TUNGSTEN KULLANILIR?,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/gxi5mlgticg.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,818,1,10.1.1.1.,"10.1.1.1.- Elektrik akımı, direnç ve potansiyel farkı kavramlarını açıklar.",vf3rq1oheca.pdf,KAVRAMLARI EŞLEŞTİRİYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/vf3rq1oheca.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,818,1,10.1.1.1.,"10.1.1.1.- Elektrik akımı, direnç ve potansiyel farkı kavramlarını açıklar.",x5tfeyqaw4d.pdf,TANIMLAMA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/x5tfeyqaw4d.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,819,2,10.1.1.2.,10.1.1.2.- Katı bir iletkenin direncinin bağlı olduğu değişkenleri analiz eder.,vf3rq1oheca.pdf,KAVRAMLARI EŞLEŞTİRİYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/vf3rq1oheca.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,819,2,10.1.1.2.,10.1.1.2.- Katı bir iletkenin direncinin bağlı olduğu değişkenleri analiz eder.,x5tfeyqaw4d.pdf,TANIMLAMA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/x5tfeyqaw4d.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",llkty4pwoj0.pdf,DİŞ MACUNU,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/llkty4pwoj0.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",203lt5do02q.pdf,POTANSİYELİN AKIMA ORANI,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/203lt5do02q.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",4grej0az2g1.pdf,TEK BAŞINA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/4grej0az2g1.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",h1gqebftx3k.pdf,EŞDEĞER,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/h1gqebftx3k.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",qxihiamh0to.pdf,AKIMIN GEÇİŞİNİ SINIRLARIM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/qxihiamh0to.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",ivgbmnzkdl1.pdf,ELEKTRİK AKIMININ SÜRTÜNME KATSAYISI: İÇ DİRENÇ,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/ivgbmnzkdl1.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",vf3rq1oheca.pdf,KAVRAMLARI EŞLEŞTİRİYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/vf3rq1oheca.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,820,3,10.1.2.1.,"10.1.2.1.- Elektrik Akımı, direnç ve potansiyel farkı arasındaki ilişkiyi analiz eder.",x5tfeyqaw4d.pdf,TANIMLAMA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/x5tfeyqaw4d.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,821,4,10.1.2.2.,10.1.2.2.- Üreteçlerin seri ve paralel bağlanma gerekçelerini açıklar.,2fxtievwwys.pdf,HAREKETE GEÇİRİRİM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/2fxtievwwys.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,821,4,10.1.2.2.,10.1.2.2.- Üreteçlerin seri ve paralel bağlanma gerekçelerini açıklar.,5hx3s4u5nd2.pdf,KUVVET DEĞİL POTANSİYEL FARKI,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/5hx3s4u5nd2.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,821,4,10.1.2.2.,10.1.2.2.- Üreteçlerin seri ve paralel bağlanma gerekçelerini açıklar.,vf3rq1oheca.pdf,KAVRAMLARI EŞLEŞTİRİYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/vf3rq1oheca.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,821,4,10.1.2.2.,10.1.2.2.- Üreteçlerin seri ve paralel bağlanma gerekçelerini açıklar.,x5tfeyqaw4d.pdf,TANIMLAMA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/x5tfeyqaw4d.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,822,5,10.1.2.3.,10.1.2.3.- Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,wuahja5pwtk.pdf,KILIKTAN KILIĞA GİREN ENERJİ,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/wuahja5pwtk.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,822,5,10.1.2.3.,10.1.2.3.- Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,wa0jngiml0a.pdf,ÇEKİLEN VE TÜKETİLEN ENERJİYİM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/wa0jngiml0a.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,822,5,10.1.2.3.,10.1.2.3.- Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,lo1d4ir5e10.pdf,SIRALI GÜÇLER,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/lo1d4ir5e10.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,822,5,10.1.2.3.,10.1.2.3.- Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,2aslriuglyj.pdf,LED AMPUL,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/2aslriuglyj.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,822,5,10.1.2.3.,10.1.2.3.- Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,ps0wxpv0mw4.pdf,EDA'NIN EVDE KULLANDIĞI ELEKTRİKLİ ALETLER,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/ps0wxpv0mw4.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,822,5,10.1.2.3.,10.1.2.3.- Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,drzixh3glys.pdf,BİLİNÇLİ TASARRUF,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/drzixh3glys.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,822,5,10.1.2.3.,10.1.2.3.- Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,vf3rq1oheca.pdf,KAVRAMLARI EŞLEŞTİRİYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/vf3rq1oheca.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,822,5,10.1.2.3.,10.1.2.3.- Elektrik enerjisi ve elektriksel güç kavramlarını ilişkilendirir.,x5tfeyqaw4d.pdf,TANIMLAMA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/x5tfeyqaw4d.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,823,6,10.1.2.4.,10.1.2.4.- Elektrik akımının oluşturabileceği tehlikelere karşı alınması gereken sağlık ve güvenlik önlemlerini açıklar.,vf3rq1oheca.pdf,KAVRAMLARI EŞLEŞTİRİYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/vf3rq1oheca.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,823,6,10.1.2.4.,10.1.2.4.- Elektrik akımının oluşturabileceği tehlikelere karşı alınması gereken sağlık ve güvenlik önlemlerini açıklar.,x5tfeyqaw4d.pdf,TANIMLAMA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/x5tfeyqaw4d.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,824,7,10.1.3.1.,10.1.3.1.- Mıknatısların oluşturduğu manyetik alanı ve özelliklerini açıklar.,izoiy5zbtdf.pdf,KUVVET ALANI,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/izoiy5zbtdf.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,824,7,10.1.3.1.,10.1.3.1.- Mıknatısların oluşturduğu manyetik alanı ve özelliklerini açıklar.,gjipacelohp.pdf,MIKNATISIN ÇEVRESİNDEKİ BÖLGE,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/gjipacelohp.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,824,7,10.1.3.1.,10.1.3.1.- Mıknatısların oluşturduğu manyetik alanı ve özelliklerini açıklar.,vf3rq1oheca.pdf,KAVRAMLARI EŞLEŞTİRİYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/vf3rq1oheca.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,824,7,10.1.3.1.,10.1.3.1.- Mıknatısların oluşturduğu manyetik alanı ve özelliklerini açıklar.,x5tfeyqaw4d.pdf,TANIMLAMA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/x5tfeyqaw4d.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,825,8,10.1.4.1.,10.1.4.1.- Üzerinden akım geçen düz bir iletken telin oluşturduğu manyetik alanı etkileyen değişkenleri analiz eder.,vf3rq1oheca.pdf,KAVRAMLARI EŞLEŞTİRİYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/vf3rq1oheca.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,825,8,10.1.4.1.,10.1.4.1.- Üzerinden akım geçen düz bir iletken telin oluşturduğu manyetik alanı etkileyen değişkenleri analiz eder.,x5tfeyqaw4d.pdf,TANIMLAMA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/x5tfeyqaw4d.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,826,9,10.1.4.2.,10.1.4.2.- Dünya'nın manyetik alanının sonuçlarını açıklar.,vf3rq1oheca.pdf,KAVRAMLARI EŞLEŞTİRİYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/vf3rq1oheca.pdf
7,10. Sınıf,33,8,FIZ,Fizik,144,1,Elektrik ve Manyetizma,826,9,10.1.4.2.,10.1.4.2.- Dünya'nın manyetik alanının sonuçlarını açıklar.,x5tfeyqaw4d.pdf,TANIMLAMA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/x5tfeyqaw4d.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",puw05hagy3r.pdf,BU ETKİ NEDİR?,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/puw05hagy3r.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",ukv1l3lpxvj.pdf,BASINÇ MI YOKSA KUVVET Mİ?,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/ukv1l3lpxvj.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",vocujr0rxph.pdf,İMPARATOR PENGUENLER,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/vocujr0rxph.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",noc024nbkgk.pdf,HER KUVVET BASINÇ OLUŞTURUR MU?,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/noc024nbkgk.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",dp2kfhdumae.pdf,TULUMBALARDAN HİDROLİK KRİKOLARA,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/dp2kfhdumae.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",2vzofy0cxjn.pdf,KUVVET KAZANCI,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/2vzofy0cxjn.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",niutwkkzvfv.pdf,ŞEMALARI TAMAMLIYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/niutwkkzvfv.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,827,1,10.2.1.1.,"10.2.1.1.- Basınç ve basınç kuvveti kavramlarının katı, durgun sıvı ve gazlarda bağlı olduğu değişkenleri açıklar.",4toiz51vmgn.pdf,DİKKAT KAVRAM ÇIKABİLİR!,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/4toiz51vmgn.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,828,2,10.2.1.2.,10.2.1.2.- Akışkanlarda akış sürati ile akışkan basıncı arasında ilişki kurar.,0p0urtvyvam.pdf,DOĞA VE BİLİM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/0p0urtvyvam.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,828,2,10.2.1.2.,10.2.1.2.- Akışkanlarda akış sürati ile akışkan basıncı arasında ilişki kurar.,uzbchcy54nq.pdf,BERNOULLİ MASASI,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/uzbchcy54nq.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,828,2,10.2.1.2.,10.2.1.2.- Akışkanlarda akış sürati ile akışkan basıncı arasında ilişki kurar.,niutwkkzvfv.pdf,ŞEMALARI TAMAMLIYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/niutwkkzvfv.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,828,2,10.2.1.2.,10.2.1.2.- Akışkanlarda akış sürati ile akışkan basıncı arasında ilişki kurar.,4toiz51vmgn.pdf,DİKKAT KAVRAM ÇIKABİLİR!,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/4toiz51vmgn.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,829,3,10.2.2.1.,10.2.2.1.- Durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar.,cab4yzkdoq2.pdf,HANGİSİ DAHA AĞIR?,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/cab4yzkdoq2.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,829,3,10.2.2.1.,10.2.2.1.- Durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar.,bakzfw0preg.pdf,TEKNEDEKİ KUVVET,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/bakzfw0preg.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,829,3,10.2.2.1.,10.2.2.1.- Durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar.,jutdhvd3yby.pdf,'EUREKA! EUREKA!',https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/jutdhvd3yby.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,829,3,10.2.2.1.,10.2.2.1.- Durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar.,nlpbu32hc1m.pdf,GEMİLER NASIL YÜZER?,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/nlpbu32hc1m.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,829,3,10.2.2.1.,10.2.2.1.- Durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar.,niutwkkzvfv.pdf,ŞEMALARI TAMAMLIYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/niutwkkzvfv.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,829,3,10.2.2.1.,10.2.2.1.- Durgun akışkanlarda cisimlere etki eden kaldırma kuvvetinin basınç kuvveti farkından kaynaklandığını açıklar.,4toiz51vmgn.pdf,DİKKAT KAVRAM ÇIKABİLİR!,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/4toiz51vmgn.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,830,4,10.2.2.2.,10.2.2.2.- Kaldırma kuvvetiyle ilgili belirlediği günlük hayattaki problemlere kaldırma kuvveti ve/veya Bernoulli İlkesi'ni kullanarak çözüm önerisi üretir.,niutwkkzvfv.pdf,ŞEMALARI TAMAMLIYORUM,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/niutwkkzvfv.pdf
7,10. Sınıf,33,8,FIZ,Fizik,145,2,Basınç ve Kaldırma Kuvveti,830,4,10.2.2.2.,10.2.2.2.- Kaldırma kuvvetiyle ilgili belirlediği günlük hayattaki problemlere kaldırma kuvveti ve/veya Bernoulli İlkesi'ni kullanarak çözüm önerisi üretir.,4toiz51vmgn.pdf,DİKKAT KAVRAM ÇIKABİLİR!,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/4toiz51vmgn.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",aztpjytvqrc.pdf,BİR HİKÂYE,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/aztpjytvqrc.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",gasrbchiyo3.pdf,RÜZGÂR DALGASI,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/gasrbchiyo3.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",gjhtzdubma0.pdf,ADİLE VE NEŞET,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/gjhtzdubma0.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",pnl2wkbc33g.pdf,DOĞADAKİ BÜYÜLEYİCİ HAREKETLER,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/pnl2wkbc33g.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",euvawydybjx.pdf,EVRENİ DALGALARDAN ÖĞRENİYORUZ,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/euvawydybjx.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",ukvlwmis5ek.pdf,DALGALARDA TİTREŞİM YÖNÜ,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/ukvlwmis5ek.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",pnpd53r1ldd.pdf,MEKSİKA DALGASI,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/pnpd53r1ldd.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",yhi0j4pkbxm.pdf,DALGA HAREKETİ,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/yhi0j4pkbxm.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",5dtog4abffx.pdf,SUYA DÜŞEN TAŞ,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/5dtog4abffx.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",jqw3b3tknqs.pdf,DALGALAR HER YERDE,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/jqw3b3tknqs.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",gzwonk4ymfi.pdf,DALGANIN ZAMANLA İLGİLİ ÖZELLİĞİ,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/gzwonk4ymfi.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",kmj0305gkov.pdf,PERİYODİK HAREKETLER,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/kmj0305gkov.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",1qpdeqzf42q.pdf,BOZUK MUSLUK,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/1qpdeqzf42q.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",i3kavxlbfbg.pdf,RADYO ANONSU,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/i3kavxlbfbg.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",1ftacxwlwlz.pdf,KAÇAN BALIK,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/1ftacxwlwlz.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",11mhh0ct0pz.pdf,DEV DALGALAR,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/11mhh0ct0pz.pdf
7,10. Sınıf,33,8,FIZ,Fizik,146,3,Dalgalar,831,1,10.3.1.1.,"10.3.1.1.- Titreşim, dalga hareketi, dalga boyu, periyot, frekans, hız ve genlik kavramlarını açıklar.",virt3qibfcq.pdf,MÜZİĞİN ENERJİSİ,https://ogmmateryal.eba.gov.tr/panel/upload/yardimci-kitap/virt3qibfcq.pdf
