baslik,pdfId,pdfLink,videoId,playlistId,time,videoLink
Biyoloji,sivpsai22pl.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/sivpsai22pl.pdf,l59LbOB0Xp4,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,111,https://youtu.be/l59LbOB0Xp4?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r&t=111
Biyoloji,3xiosh01x4a.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/3xiosh01x4a.pdf,1An-yyV_bk4,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,115,https://youtu.be/1An-yyV_bk4?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r&t=115
Biyoloji,fvxh1wzuyrv.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/fvxh1wzuyrv.pdf,dF37eM6jwro,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,111,https://youtu.be/dF37eM6jwro?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r&t=111
Biyoloji,p235yu1z0ao.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/p235yu1z0ao.pdf,ojY2o5IsL-4,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://youtu.be/ojY2o5IsL-4?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r
Biyoloji,vnhmkoce4kh.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/vnhmkoce4kh.pdf,gjTTZu28Rns,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://youtu.be/gjTTZu28Rns?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r
Biyoloji,hr15prt1hna.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/hr15prt1hna.pdf,qWb1oCr7FHw,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://youtu.be/qWb1oCr7FHw?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r
Biyoloji,a2cvnve4v2x.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/a2cvnve4v2x.pdf,OpQsbw608fU,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,18,https://youtu.be/OpQsbw608fU?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r&t=18
Biyoloji,qutc1py04kh.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/qutc1py04kh.pdf,U_yLbu3HPpo,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://youtu.be/U_yLbu3HPpo?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r
Biyoloji,dj5besblv4n.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/dj5besblv4n.pdf,g8gDa8qdBRo,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://youtu.be/g8gDa8qdBRo?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r
Biyoloji,wgev1hxqe32.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/wgev1hxqe32.pdf,eHgy8vbkD_Q,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://youtu.be/eHgy8vbkD_Q?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r
Biyoloji,iogvvd1d5up.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/iogvvd1d5up.pdf,O-DjwZxG0kw,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://youtu.be/O-DjwZxG0kw?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r
Biyoloji,et1wcyubq2m.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/et1wcyubq2m.pdf,j08LVfRShFw,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://www.youtube.com/watch?v=j08LVfRShFw&list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r&index=12
Biyoloji,itodmafflrq.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/itodmafflrq.pdf,I1r6wTs-fpc,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://www.youtube.com/watch?v=I1r6wTs-fpc&list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r&index=13
Biyoloji,xc5zuyun2dp.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/xc5zuyun2dp.pdf,hNOMbYkr0ok,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://youtu.be/hNOMbYkr0ok?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r
Biyoloji,porxqa2usrp.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/porxqa2usrp.pdf,v5fBvEuzZOE,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://youtu.be/v5fBvEuzZOE?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r
Biyoloji,u5g0wvl53ok.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/u5g0wvl53ok.pdf,ZvFXHhrY-xw,PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r,,https://youtu.be/ZvFXHhrY-xw?list=PLUYa52_9xFS_c36GxZL1CsUhc3tH2eN5r
Coğrafya,1f4utnooluh.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/1f4utnooluh.pdf,Ivluq3o0uJo,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,15,https://youtu.be/Ivluq3o0uJo?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C&t=15
Coğrafya,0ayzfdy1cv4.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/0ayzfdy1cv4.pdf,lp-cQQ9Ue_0,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,2,https://youtu.be/lp-cQQ9Ue_0?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C&t=2
Coğrafya,fmc1ccc5l1c.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/fmc1ccc5l1c.pdf,pzEoqY8swIA,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,3,https://youtu.be/pzEoqY8swIA?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C&t=3
Coğrafya,spkygvv4mw1.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/spkygvv4mw1.pdf,0bxeEP_7Uoo,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,4,https://youtu.be/0bxeEP_7Uoo?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C&t=4
Coğrafya,103rvk4s24r.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/103rvk4s24r.pdf,i4hJHRejKyQ,,,https://youtu.be/i4hJHRejKyQ
Coğrafya,tqvm5qmciht.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/tqvm5qmciht.pdf,oXqlDYj5roY,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,,https://youtu.be/oXqlDYj5roY?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C
Coğrafya,tidjvm2y5c5.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/tidjvm2y5c5.pdf,LUYokynsRBg,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,,https://youtu.be/LUYokynsRBg?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C
Coğrafya,5sbkwkbpm4j.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/5sbkwkbpm4j.pdf,cjJRDeONz8E,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,,https://youtu.be/cjJRDeONz8E?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C
Coğrafya,3ffi1qddjwf.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/3ffi1qddjwf.pdf,2AYQp-FZ-cc,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,,https://youtu.be/2AYQp-FZ-cc?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C
Coğrafya,yl0xesmlp5z.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/yl0xesmlp5z.pdf,2cO276-1kzU,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,,https://youtu.be/2cO276-1kzU?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C
Coğrafya,hwthwgdqapd.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/hwthwgdqapd.pdf,pcnnDoz6gWQ,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,,https://youtu.be/pcnnDoz6gWQ?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C
Coğrafya,xfd2ldpugth.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/xfd2ldpugth.pdf,UZzCUrik3NY,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,,https://youtu.be/UZzCUrik3NY?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C
Coğrafya,nwu2emk1ctv.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/nwu2emk1ctv.pdf,QUPUbviPpOo,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,,https://youtu.be/QUPUbviPpOo?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C
Coğrafya,1bt3rdakpiy.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/1bt3rdakpiy.pdf,xfAJ0Jmvcm4,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,,https://youtu.be/xfAJ0Jmvcm4?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C
Coğrafya,wpy3a4rpmwr.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/wpy3a4rpmwr.pdf,C8AorZtVL3U,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,,https://youtu.be/C8AorZtVL3U?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C
Coğrafya,xgl3uombd00.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/xgl3uombd00.pdf,CDjFtQ14Y_M,PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C,1,https://youtu.be/CDjFtQ14Y_M?list=PLUYa52_9xFS8fzYvW0_1m0OB0ZmPOOm7C&t=1
Din Kültürü ve Ahlak Bilgisi,f2itk5emt2d.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/f2itk5emt2d.pdf,NSzttapgFSs,,,https://youtu.be/NSzttapgFSs
Din Kültürü ve Ahlak Bilgisi,v3tyrg32tsv.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/v3tyrg32tsv.pdf,NrurW4Ba6JM,,,https://youtu.be/NrurW4Ba6JM
Din Kültürü ve Ahlak Bilgisi,f2mlngxvocm.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/f2mlngxvocm.pdf,uA3Vn8SsA_I,,,https://youtu.be/uA3Vn8SsA_I
Din Kültürü ve Ahlak Bilgisi,jly03eizxqj.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/jly03eizxqj.pdf,kEM_8HIs4FY,,,https://youtu.be/kEM_8HIs4FY
Din Kültürü ve Ahlak Bilgisi,i4royqqyluj.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/i4royqqyluj.pdf,yNpF9-Coz2M,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,3,https://youtu.be/yNpF9-Coz2M?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R&t=3
Din Kültürü ve Ahlak Bilgisi,nvt1bhxmjx1.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/nvt1bhxmjx1.pdf,zheWK_lqVC8,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,,https://youtu.be/zheWK_lqVC8?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R
Din Kültürü ve Ahlak Bilgisi,ex1qi1ekpfb.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/ex1qi1ekpfb.pdf,FCmR2AgNw3s,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,,https://youtu.be/FCmR2AgNw3s?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R
Din Kültürü ve Ahlak Bilgisi,02fu1ghggqr.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/02fu1ghggqr.pdf,p6Tnu99XevM,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,,https://youtu.be/p6Tnu99XevM?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R
Din Kültürü ve Ahlak Bilgisi,0bcb0rrjcvc.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/0bcb0rrjcvc.pdf,xmYHcA_Jim8,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,,https://youtu.be/xmYHcA_Jim8?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R
Din Kültürü ve Ahlak Bilgisi,e30ndbgdahb.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/e30ndbgdahb.pdf,4uRHoGevphQ,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,,https://youtu.be/4uRHoGevphQ?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R
Din Kültürü ve Ahlak Bilgisi,,https://ogmmateryal.eba.gov.tr/panel/upload/files/,xRhzG1CZmCE,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,70,https://youtu.be/xRhzG1CZmCE?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R&t=70
Din Kültürü ve Ahlak Bilgisi,,https://ogmmateryal.eba.gov.tr/panel/upload/files/,ocHJ43QFCMU,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,,https://youtu.be/ocHJ43QFCMU?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R
Din Kültürü ve Ahlak Bilgisi,,https://ogmmateryal.eba.gov.tr/panel/upload/files/,TPEDEllBBKE,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,,https://youtu.be/TPEDEllBBKE?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R
Din Kültürü ve Ahlak Bilgisi,,https://ogmmateryal.eba.gov.tr/panel/upload/files/,iyhRJuMU4jQ,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,,https://youtu.be/iyhRJuMU4jQ?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R
Din Kültürü ve Ahlak Bilgisi,,https://ogmmateryal.eba.gov.tr/panel/upload/files/,xoaa-PhzX70,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,,https://youtu.be/xoaa-PhzX70?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R
Din Kültürü ve Ahlak Bilgisi,,https://ogmmateryal.eba.gov.tr/panel/upload/files/,VsNpnABw4rs,PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R,,https://youtu.be/VsNpnABw4rs?list=PLUYa52_9xFS-HjOc6yqxkqsnRSjearK3R
Felsefe,fsx2ivipgd2.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/fsx2ivipgd2.pdf,rdBPcuB0iH8,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,114,https://youtu.be/rdBPcuB0iH8?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr&t=114
Felsefe,o3ac55j4ofl.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/o3ac55j4ofl.pdf,4kVsPGGYiMM,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,114,https://youtu.be/4kVsPGGYiMM?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr&t=114
Felsefe,2lwibgbgllv.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/2lwibgbgllv.pdf,0flbiutv75Y,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,113,https://youtu.be/0flbiutv75Y?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr&t=113
Felsefe,new2rfb54ts.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/new2rfb54ts.pdf,4Hfikr_MIYA,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,,https://youtu.be/4Hfikr_MIYA?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr
Felsefe,jyiv4auwwcc.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/jyiv4auwwcc.pdf,Lh_XFBpPstk,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,,https://youtu.be/Lh_XFBpPstk?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr
Felsefe,iyw004voriz.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/iyw004voriz.pdf,7RBQSpnT0S0,,,https://www.youtube.com/watch?v=7RBQSpnT0S0
Felsefe,hj4gm51kmwu.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/hj4gm51kmwu.pdf,IBk_Jv-YEn0,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,,https://youtu.be/IBk_Jv-YEn0?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr
Felsefe,zs1o5dfq1pq.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/zs1o5dfq1pq.pdf,r9cXSFkoTek,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,,https://youtu.be/r9cXSFkoTek?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr
Felsefe,1ui5wjobcr2.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/1ui5wjobcr2.pdf,l2I0-d6r68I,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,,https://youtu.be/l2I0-d6r68I?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr
Felsefe,xxgs4om53gh.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/xxgs4om53gh.pdf,XMnsnn8Tut8,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,,https://youtu.be/XMnsnn8Tut8?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr
Felsefe,moaluslqkt1.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/moaluslqkt1.pdf,FskRN4fvwyI,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,,https://youtu.be/FskRN4fvwyI?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr
Felsefe,ipebk0yo52n.pdf,https://ogmmateryal.eba.gov.tr/panel/upload/files/ipebk0yo52n.pdf,GVxz_frr7mo,PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr,,https://youtu.be/GVxz_frr7mo?list=PLUYa52_9xFS-5KY5lhskmhsFA4-bwOqUr
